ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
350      0.7332892964283625 0.8152935927112896 0.9629282504320145 0.9050673882938126 0.013559154669443796 0.035845279693603516 0.8719332069158554 0.9343171961404702 0.7414726316928864 0.965251291325103 0.8477243483066559 0.9964102155839404 0.957214742898941 0.9091230183839798 0.027947723865509033 0.004361899765926654 0.13464451740077696 9.692673114239224e-05 0.9759013851483663 0.9358688592910767
351      0.7763194665312767 0.7905918955802917 0.9533465355634689 0.9153261935437909 0.036570517129676294 0.05302534997463226 0.9200805127620697 0.9787836163884016 0.8639830052852631 0.9849341655551651 0.8639830052852631 0.9843154549598694 0.9689252525568008 0.00400930643081665 0.0054740309715271 0.0032938317548451036 0.0621633237936835 0.00011777451816054344 0.9479880034923553 0.9455011487007141
352      0.7333947196602821 0.7783836014568806 0.9510040581226349 0.9052920079714543 0.08869177103042603 0.16857904195785522 0.9610480666160583 0.9883907320086962 0.9220961332321167 0.9810157985442629 0.8548552989959717 0.9648416961232821 0.9590891599655151 0.9073434695601463 0.9086891263723373 0.0009705059898420115 0.009248125925936546 9.560291970071695e-05 0.7696285247802734 0.5879639387130737
353      0.7913099867956979 0.8019294933903784 0.9278339147567749 0.8970106250428139 0.040323508413214415 0.041111841797828674 0.9544479123183659 0.9784328866605287 0.9136857688426971 0.9707567766396528 0.8618907630443573 0.9893019341287158 0.9936482161283493 0.0025337934494018555 0.0022124052047729492 0.0019811430883069593 0.06078559740378581 9.560255500521618e-05 0.8573788830212185 0.5879631042480469
354      0.7723815185683114 0.7852851248213223 0.9561093300580978 0.9127077544669071 0.0025483300288517974 0.012081697583198547 0.8599668868950435 0.9284116432114855 0.8103021085262299 0.9218955629790873 0.8103021085262299 0.9657475767391068 0.9748384803533554 0.005932450294494629 0.003945827484130859 0.0013020535783022549 0.14864934691541776 3.1548452625832367e-05 0.9555285913603646 0.9146215319633484
355      0.8330914154648781 0.8304165676236153 0.938028872013092 0.9056076983159239 0.04009454754682684 0.03488817811012268 0.9692575260996819 0.9948910739663077 0.9340564012527466 0.9900417722068724 0.9340564012527466 0.9660993069410324 0.977578192949295 0.26116251945495605 0.5970131158828735 0.0011181208704023613 0.06242449627984123 4.962170258764184e-05 0.9065207839012146 0.7243803143501282
356      0.7689869537949562 0.7927313573658465 0.9574030488729477 0.8955527699738741 0.0408363938331604 0.06593228876590729 0.8636292040348053 0.9245194039337896 0.7761776447296143 0.9540784928628341 0.7761776447296143 0.9829634673893451 0.9753842055797577 0.06049942970275879 0.0018814802169799805 0.0016715599852563953 0.05398509140376402 9.560273735279267e-05 0.8438515782356262 0.5879631042480469
357      0.7786830425262451 0.7927350789308547 0.9494839012622833 0.9070610124734962 0.03563154675066471 0.0486270934343338 0.845528107881546 0.9549201172060471 0.7497193813323975 0.9441160922380671 0.7711872458457947 0.9746302336454392 0.9507980942726135 0.10701864957809448 0.019087135791778564 0.0040991488763526115 0.06457733588133137 0.00011777451816054344 0.9528116106986999 0.9352661371231079
358      0.8262038268148899 0.8476368455837171 0.9658277928829193 0.9092220826582476 0.04135039821267128 0.021364852786064148 0.9408172890543938 0.9804042602554865 0.8768875002861023 0.9760128432224082 0.8484757840633392 0.9727845542132855 0.9616054445505142 0.007842421531677246 0.00813901424407959 0.0034667802702932253 0.06453185543397277 0.00011709583089622089 0.7981224656105042 0.6852219700813293
359      0.7654249489307403 0.8055099159479141 0.9488537311553955 0.9127972562584961 0.042816922716472416 0.07638333737850189 0.8895454168319702 0.9362874822588454 0.7946844696998596 0.9309071049609279 0.8422676026821136 0.9777465179562568 0.9663820266723633 0.12425726652145386 0.0012323856353759766 0.0021502312670220944 0.056011295119723324 7.685588961894422e-05 0.874674117565155 0.7130102515220642
360      0.7699054509401322 0.8166732504963875 0.9505148380994797 0.9033091627061367 0.05939636627833045 0.029568523168563843 0.9692675054073334 0.9696241540367714 0.9212530255317688 0.9693156451333076 0.9212530255317688 0.9927326917648315 0.9975964576005936 0.06748807430267334 0.06020832061767578 0.001578660048549538 0.03986031895283056 7.576645135275314e-05 0.8394026756286621 0.45222902297973633
361      0.7972559879223505 0.8184304585059483 0.9740592241287231 0.9168215656722033 0.04036968946456909 0.06604368984699249 0.8843498080968857 0.963505297373656 0.792921632528305 0.9185128259999678 0.7180875837802887 0.9553616754710674 0.94383405148983 0.17685693502426147 0.024248480796813965 0.0018144533278386713 0.04942477430579191 5.774230115973679e-05 0.9629141688346863 0.9289329051971436
362      0.8437792643904686 0.85042273675402 0.9638337641954422 0.9180187015493113 0.04550024441310341 0.020395666360855103 0.9132973849773407 0.9516905560916384 0.8859746158123016 0.9539866789758862 0.8251910507678986 0.9624948789676031 0.9650218784809113 0.04656022787094116 0.01875990629196167 0.0013631568913586565 0.07012058396813614 3.86100929057125e-05 0.9497209668159485 0.8486412167549133
363      0.789214238524437 0.7990800961852074 0.9500644505023956 0.8963205509309499 0.03812185291087988 0.02117982506752014 0.9473572790622711 0.9868547290476073 0.9095205068588257 0.9713052441236592 0.8572858572006226 0.971679401397705 0.978167712688446 0.001919865608215332 0.0008206963539123535 0.0017066428513443847 0.04629184669864912 0.0001047278508067914 0.9195574283599853 0.8371253609657288
364      0.7590875973304113 0.7707402581969898 0.9403397440910339 0.9057361161602395 0.06439840999142876 0.0959651917219162 0.9359879692395529 0.9669334441834585 0.9039221704006195 0.9663897570136806 0.9039221704006195 0.9963134576876957 0.9671339839696884 0.011739850044250488 0.0333593487739563 0.0006215136896111743 0.011756305149072855 4.900899345704385e-05 0.8291860421498617 0.6818677186965942
365      0.7884815037250519 0.8177424520254135 0.9572519958019257 0.90671535153858 0.04512789969642961 0.036155954003334045 0.9900375803311666 0.9969903401595168 0.970112681388855 0.9959541122257534 0.970112681388855 0.9884429772694906 0.9901703000068665 0.9280115738511086 0.11032074689865112 0.0014787396251004757 0.03300612130586025 9.481163072669465e-05 0.8790062864621481 0.7036809921264648
366      0.757375679910183 0.808063021550576 0.9543047100305557 0.9083704029948547 0.06981332876064161 0.09722933173179626 0.942255030075709 0.9831538973280587 0.9124914705753326 0.9877547819627823 0.9124914705753326 0.9813144703706106 0.9807853549718857 0.7145891189575195 0.8774907514452934 0.001303905429635616 0.02075728227328857 9.692691601563666e-05 0.9533881346384684 0.9358684420585632
367      0.7888933837413787 0.8073511220514774 0.9550258070230484 0.9179452308377282 0.05493376404047012 0.05814415216445923 0.8408448278903962 0.9526602019400672 0.7381516993045807 0.9414851261513837 0.7611130774021149 0.951145701110363 0.9067532271146774 0.0057885050773620605 0.0035721659660339355 0.002335112725645488 0.07536557791942008 7.796054671447659e-05 0.8591947436332703 0.5374167561531067
368      0.8053556233644485 0.8333841040730476 0.9663907885551453 0.9134191362695261 0.05093405715056831 0.045104384422302246 0.9097026685873667 0.9524085639011739 0.8619750142097473 0.9488701961658954 0.8619750142097473 0.98706866055727 0.9608576595783234 0.11165857315063477 0.03284883499145508 0.0008613160405742606 0.028988588584300305 4.9278760690056015e-05 0.7785371541976929 0.5718423128128052
369      0.7731871455907822 0.7877884755531948 0.9577750116586685 0.9013705612160265 0.02842556853448186 0.09547197818756104 0.839661004287856 0.9355572176111062 0.7150694280862808 0.9452486919224374 0.8092256188392639 0.9646320343017578 0.9522760063409805 0.002371847629547119 0.0377846360206604 0.001138337410259008 0.06472490972933671 1.8658570392783526e-05 0.8673067178045001 0.6554496884346008
370      0.7250345523158709 0.7496480730672677 0.9567444622516632 0.901211736102899 0.060743292172749874 0.11808806657791138 0.8421288977066675 0.8950582327005625 0.6372861713171005 0.9684994231006812 0.8408105373382568 0.9887111783027649 0.9400087296962738 0.020673274993896484 0.03544062376022339 0.0004010060881350214 0.008814618468144804 2.727196833849837e-05 0.8318297664324442 0.6756373047828674
371      0.7984218582510948 0.8183165721595287 0.9496847689151764 0.911532380976356 0.03798954588610948 0.03190810978412628 0.9323023319244385 0.9841591744312908 0.8872458338737488 0.9801011048959509 0.8807740211486816 0.9753427863121032 0.969517707824707 0.01081174612045288 0.039825379848480225 0.0026925756558656443 0.1089468269557196 6.93489363430381e-05 0.9296478271484375 0.7935901284217834
372      0.780809136107564 0.8204969425375264 0.9555814266204834 0.9113551831732576 0.04031006768345835 0.0232553631067276 0.9253430962562561 0.9783952745193538 0.8751897215843201 0.977683718962135 0.9042677283287048 0.9972421769052744 0.9854213446378708 0.12152808904647827 0.0021061301231384277 0.002473239376348896 0.07126718649881508 9.8882374390254e-05 0.9220660775899887 0.8382406830787659
373      0.779033150523901 0.8288967069238424 0.9639355093240738 0.9011185563423417 0.04766277670860286 0.040724217891693115 0.93268021941185 0.9792860783427386 0.8670692443847656 0.9923303921296949 0.9376296401023865 0.9922437878946463 0.9756118655204773 0.5821878015995026 0.07310819625854492 0.0018943107462066821 0.03718186958092114 9.567415315780369e-05 0.9147296398878098 0.734722912311554
374      0.8241731435060501 0.8510478243231774 0.9700261801481247 0.9238740154002842 0.022527699669202206 0.025753170251846313 0.8606542944908142 0.9341358007553335 0.8004897832870483 0.9364863364030818 0.835410475730896 0.9292735944191615 0.9847093671560287 0.01656442880630493 0.0010663866996765137 0.0013973175635192247 0.04254861099905068 7.497664214742162e-05 0.889639699459076 0.7236301302909851
375      0.7642006520181894 0.7940123102938135 0.9517470002174377 0.8979665364715315 0.04216902454694116 0.0391390323638916 0.9154011085629463 0.9708085292588242 0.8697123825550079 0.9806526296479383 0.8787163496017456 0.9704135575642189 0.9722721874713898 0.002580881118774414 0.006084620952606201 0.0008276104539885381 0.03883223265586883 3.875422267373793e-05 0.8550465106964111 0.5720813274383545
376      0.7839910417795182 0.810248413681984 0.9511357098817825 0.8896334933079019 0.020745997843535036 0.038173750042915344 0.9373302519321441 0.9793750455952424 0.8497121036052704 0.9791174914307916 0.9124900102615356 0.9696925580501556 0.9886105209589005 0.02101033926010132 0.009722709655761719 0.0013733833422856928 0.10107525850224443 8.037792220074384e-05 0.8665149331092834 0.7023679614067078
377      0.8144122585654259 0.8247693054378032 0.9703026562929153 0.9167202418868982 0.05230335678373066 0.040996551513671875 0.9609760269522667 0.9915611337418992 0.935623973608017 0.9914010331829655 0.928268551826477 0.9920716807246208 0.9817336648702621 0.003948628902435303 0.10367578268051147 0.0015516201378956524 0.03286862539889855 6.934906861576317e-05 0.9123279601335526 0.7935901284217834
378      0.8154848039150238 0.8311516106128692 0.9664222002029419 0.9008450180018713 0.03154399880656489 0.03616562485694885 0.9334054052829742 0.9810903391270891 0.8657218217849731 0.9687943578472868 0.8523818254470825 0.9865363791584969 0.9526102542877197 0.013557672500610352 0.007739126682281494 0.0017060238778949827 0.08494010920647761 8.037807550961006e-05 0.8969256043434143 0.7023685574531555
379      0.8259065647919973 0.8610503673553467 0.9618492424488068 0.886568233039644 0.06134926279385888 0.028245195746421814 0.9741659661134084 0.9952061672432873 0.950507789850235 0.9939526250406452 0.9432862997055054 0.995900551478068 0.9852609485387802 0.007919728755950928 0.0026844143867492676 0.0004917228011788517 0.005905699555536813 9.560291970071695e-05 0.758247176806132 0.5879635214805603
380      0.7292705724636713 0.747951549788316 0.958692342042923 0.8940067541011623 0.05705458223819737 0.052373871207237244 0.9069154659907023 0.9319916478158636 0.8411913812160492 0.9355952564584036 0.8411913812160492 0.9748404609660307 0.9862418174743652 0.8484702706336975 0.4329501986503601 0.0008067279258148261 0.029021657833491678 4.15356781106464e-05 0.9546618064244589 0.9389451146125793
381      0.7272004842758178 0.7560999770959218 0.919076457619667 0.8811930772804079 0.030603953097995906 0.042272403836250305 0.9039656341075897 0.9575171381928698 0.8195149898529053 0.9645455762784065 0.7623113095760345 0.9781563341617584 0.8934840112924576 0.37210607528686523 0.1261364221572876 4.225086804004968e-05 0.02422312459543495 1.7875664642916239e-06 0.9363730549812317 0.9102587699890137
382      0.8048469632863998 0.8324353004495303 0.974285289645195 0.9019658022488539 0.0578846213994203 0.03522959351539612 0.9552991330623627 0.9878331993894296 0.9129628539085388 0.9858449463717633 0.8983266353607178 0.977373124162356 0.9826445281505585 0.009051740169525146 0.001613616943359375 0.0007829908277321301 0.05510962893499445 3.1982283617392206e-05 0.8183268129825592 0.44288650155067444
383      0.784300534054637 0.8147712737942736 0.9582360535860062 0.9098052285038508 0.04282221739942382 0.0580456405878067 0.9046905934810638 0.9509977100965492 0.889779269695282 0.9529642439743116 0.8187226057052612 0.9689026977866888 0.9753125011920929 0.5053120851516724 0.017498910427093506 0.0025686119458920857 0.044682840121488245 9.692673114239224e-05 0.941901221871376 0.9052870273590088
384      0.7132905460894108 0.745582627132535 0.9647116661071777 0.8984213077276945 0.049430337819186154 0.06296239793300629 0.8018017336726189 0.8951316980293149 0.7063463032245636 0.9598308205107173 0.8189992904663086 0.9617995452135801 0.965995118021965 0.008303046226501465 0.0006203651428222656 0.0010153597666839413 0.05617502862430231 3.875422267373793e-05 0.8667873243490855 0.5720824599266052
385      0.7897928456465403 0.7757235964139302 0.9460309892892838 0.9110567460218107 0.036847656092992676 0.01940208673477173 0.9225967079401016 0.9785673814005342 0.8789624571800232 0.985942393748739 0.9063786268234253 0.9986065452297529 0.9727462381124496 0.04514729976654053 0.0047332048416137695 0.0028728407975826434 0.08082506747238972 7.685588961894422e-05 0.9059791167577108 0.7130102515220642
386      0.7917120307683945 0.8181803487241268 0.9271795302629471 0.9024997170803681 0.035871331180844956 0.07076188921928406 0.9249137938022614 0.9694975076771097 0.842770904302597 0.9857126162928029 0.9059510827064514 0.9966397310296694 0.9692172110080719 0.5803463160991669 0.752236470580101 0.0015981006047436769 0.04870405819711126 5.774230115973679e-05 0.9644755274057388 0.9567256569862366
387      0.7612053342163563 0.804297300055623 0.9543052613735199 0.8852752654905051 0.03661828523590449 0.09393447637557983 0.9518288224935532 0.9562683308760143 0.8411788940429688 0.9895715632347866 0.9184540510177612 0.9685971271246672 0.9887051582336426 0.9289622083306313 0.04103970527648926 0.0008229790947213421 0.05397533603031322 4.966109090086315e-05 0.8851608037948608 0.7340383529663086
388      0.7959580520788828 0.802873180558284 0.9489617049694061 0.9136636466593355 0.049283186594645145 0.07885107398033142 0.9235859513282776 0.9734374919164797 0.8451626598834991 0.9823760451723018 0.8754290342330933 0.992022787531217 0.9762337654829025 0.9734497405588627 0.2517654299736023 0.0006585774820285528 0.02748219160726318 3.268924255439216e-05 0.9672649701436361 0.9536941647529602
389      0.7916170284152031 0.8027189411222935 0.9651467204093933 0.9039477866429549 0.05861995978788892 0.0816187709569931 0.8612643480300903 0.9499170783399222 0.8299441933631897 0.947199361854681 0.8601254224777222 0.9937873911112547 0.9637304246425629 0.012237012386322021 0.015868008136749268 0.0005327650892039894 0.018256372858840273 3.25567379724467e-05 0.8809958100318909 0.7252845764160156
390      0.8054920192807913 0.8228751914575696 0.9576608091592789 0.9050958015243796 0.06914944891576413 0.06545601785182953 0.9066753908991814 0.9763024643235649 0.8335044384002686 0.9859178410323075 0.8588503301143646 0.9832304337372383 0.9602504819631577 0.5431216061115265 0.0543665885925293 0.0011012109462885842 0.018815268292551278 9.227571848760985e-05 0.8635694980621338 0.7105669975280762
391      0.8436148583889007 0.8815490439534187 0.9753084182739258 0.9177322691008889 0.01170387279753593 0.03463992476463318 0.968735259771347 0.9878156298781118 0.9087771773338318 0.9838774482182657 0.902428388595581 0.9933817565441132 0.9940835535526276 0.0018596649169921875 0.024479150772094727 0.003113925083354359 0.11177733023237485 8.037792220074384e-05 0.9047059774398803 0.7023685574531555
392      0.7777708927169442 0.8126728725619614 0.9478085339069366 0.9057800466245091 0.00586700439453125 0.03195708990097046 0.8730182535946369 0.9664817977444473 0.7730218470096588 0.9079532539238322 0.7502351999282837 0.9434292493388057 0.9619200527667999 0.06074810028076172 0.002674698829650879 0.001612774195824152 0.08731811154698438 4.966109090086315e-05 0.926396444439888 0.7340393662452698
393      0.7409300014376641 0.7702155984938145 0.9303419888019562 0.8992995136479537 0.033234710043126836 0.06563869118690491 0.8759208202362061 0.9607620507539794 0.8524086773395538 0.9613908837487304 0.8014103770256042 0.9672266066074372 0.9465208947658539 0.8724594116210938 0.585151731967926 0.0029747787355359203 0.1150029554919313 7.546293323624114e-05 0.8944723248481751 0.7545182108879089
394      0.7949544731527567 0.8332012416794896 0.9634346216917038 0.9118851462751627 0.0348499068192073 0.018228501081466675 0.9494168907403946 0.9885373005495017 0.9261185824871063 0.9701462455447203 0.8238794207572937 0.9944771900773048 0.9688611924648285 0.6907191574573517 0.07656586170196533 0.0009428522836391617 0.06373659161316754 3.4562201998704004e-05 0.843329057097435 0.5334881544113159
395      0.792106868326664 0.8101034693419933 0.9486217647790909 0.91511309329445 0.05003970563411708 0.03875793516635895 0.9136478424072265 0.9450867133613288 0.8579311668872833 0.9456596768625729 0.8579311668872833 0.9723145663738251 0.9576582759618759 0.061899006366729736 0.002306044101715088 0.0015474377844420812 0.06540326465050593 4.130908681605164e-05 0.9421409606933594 0.9099788069725037
396      0.7901067018508912 0.8131357943018278 0.9546453058719635 0.8986500706723941 0.02103284390076343 0.027703195810317993 0.8746124386787415 0.9748037097122788 0.7945677936077118 0.9726125642122163 0.8538943827152252 0.9714708968997001 0.938254714012146 0.022008240222930908 0.0016254186630249023 0.001497616180242212 0.06722031645694694 0.00012600500632457693 0.8513887166976929 0.7630382776260376
397      0.7597860246896744 0.7746842826406162 0.9455327540636063 0.8705487317885413 0.044367906192074646 0.06625491380691528 0.8198075070977211 0.9298038960571873 0.7994202375411987 0.9287394774360038 0.7946812510490417 0.9877701451381048 0.9220668524503708 0.018509745597839355 0.0015007257461547852 0.0011715181677218588 0.06218687865157199 4.048283072282852e-05 0.8414017707109451 0.7075115442276001
398      0.791522741317749 0.7709281928837299 0.9317553788423538 0.9021002269592606 0.06313977582114083 0.0714079737663269 0.9292193502187729 0.9601987037795681 0.8910106718540192 0.9602299199818911 0.8910106718540192 0.9878550082445144 0.9747736304998398 0.09301257133483887 0.003238499164581299 0.0013643608590421532 0.05149207179879563 4.048283072282852e-05 0.8861476182937622 0.7075115442276001
399      0.814641198143363 0.8723698211833835 0.971317708492279 0.909244776415972 0.023406364701010984 0.06434997916221619 0.9909842759370804 0.9971256168363478 0.983241617679596 0.996916297576945 0.983241617679596 0.9905319400131702 0.9967216402292252 0.5836380422115326 0.013790428638458252 0.001694391229605941 0.06028106257934552 9.227571848760985e-05 0.8713354915380478 0.7898699641227722
400      0.7794259712100029 0.8105032257735729 0.9462857395410538 0.9008771937261236 0.039255281289418575 0.044254809617996216 1.0000000198682149 1.0             1.0             1.0             1.0             0.999999980131785 1.0             0.3467767834663391 0.40591657161712646 0.0004289340864738883 0.018496833996474223 3.875437050964717e-05 0.8208896915117899 0.5720816850662231
401      0.8155220225453377 0.8735793270170689 0.9588133543729782 0.9112843349575996 0.0693148672580719 0.06978048384189606 0.9503773301839828 0.977385247716537 0.8731600344181061 0.9805618379764143 0.8841421902179718 0.9985914304852486 0.989476889371872 0.7486806511878967 0.01262056827545166 0.0022310047598555318 0.06867904764920282 0.00012801908257563995 0.8704680949449539 0.6890967488288879
402      0.8014929443597794 0.8187785670161247 0.9586288928985596 0.8950627285521477 0.021064360141754168 0.024082183837890625 0.926834394534429 0.9819365728726801 0.8724366128444672 0.9854731336152502 0.8724366128444672 0.9879561712344488 0.9647043347358704 0.010392725467681885 0.0035193562507629395 0.002111556334346586 0.09694254837798837 0.00011307485579747425 0.9336887101332346 0.8838177919387817
403      0.7847910430282354 0.8261861953263481 0.9499877393245697 0.9034244836316453 0.0636654660889977 0.06187695264816284 0.8681525215506554 0.9371453731437376 0.8546724319458008 0.9378975948174653 0.8120144903659821 0.9533646671722332 0.966056689620018 0.18056631088256836 0.2668420672416687 0.0007610337873581001 0.045615803749901804 2.5243551734552213e-05 0.8275359496474266 0.39849653840065
404      0.8849810808897018 0.908507876098156 0.9693323075771332 0.9040844527880351 0.03498872121175134 0.015629664063453674 0.9373460908730825 0.9931865710593524 0.9169475138187408 0.9890102213806857 0.9169475138187408 0.9552467852830887 0.9650538563728333 0.011945068836212158 0.018477916717529297 0.0022318530574176364 0.09326644307104642 7.796054671447659e-05 0.7706416348616282 0.5374167561531067
405      0.8162792354822159 0.7977029532194138 0.9318960011005402 0.937570298321886 0.0209786572626659 0.026296719908714294 0.919646543264389 0.9483405019612547 0.8699960708618164 0.9470750372877035 0.8674619495868683 0.9805492669343948 0.9806819558143616 0.0007303357124328613 0.03539460897445679 0.0027031690919388654 0.12583695582469084 6.153521674429696e-05 0.948818814754486 0.8164685964584351
406      0.832693080107371 0.8569652338822682 0.9623985141515732 0.9230572555214167 0.05257597327232366 0.034290820360183716 0.9093284954627355 0.9809138610780668 0.8358222842216492 0.9825184430206697 0.8745775520801544 0.9966056520740192 0.9665755033493042 0.0017873048782348633 0.0010968446731567383 0.0017566580553654391 0.07366635233051412 5.228775020788541e-05 0.8473343600829443 0.4369156062602997
407      0.830692001751491 0.8491439638393266 0.9637418538331985 0.9263760914121355 0.02282401600054329 0.00522807240486145 0.9108790414673942 0.9605681404416835 0.8743899166584015 0.9607293696906618 0.8614519536495209 0.991787484713963 0.9797035157680511 0.00919252634048462 0.0011656880378723145 0.0007189380134839922 0.08051368432653334 1.532594752707691e-05 0.885681939976556 0.34604009985923767
408      0.8020509779453278 0.8072623337308567 0.963720053434372 0.9173484008336804 0.06309999028841651 0.0640774518251419 0.8925796896219254 0.9724771934190493 0.803329586982727 0.9664542438262629 0.8397747278213501 0.9707385897636414 0.9456799775362015 0.0076819658279418945 0.015598595142364502 0.0025245820342218164 0.04181974260918116 0.00011709583089622089 0.9129738658666611 0.7962245941162109
409      0.7729021993776163 0.7803375447789829 0.945258229970932 0.9057076559432091 0.05804677461755692 0.04410994052886963 0.9027338723341624 0.9534130922245214 0.8772860467433929 0.9539138649391459 0.8735359609127045 0.9607096298908194 0.9669642001390457 0.039204418659210205 0.004588901996612549 0.0005331930445029311 0.06368528023232485 1.2489339607198463e-05 0.876374880472819 0.468408465385437
410      0.7781403483822942 0.7691779693899055 0.9373720735311508 0.9169329270654547 0.04131221590620093 0.03220202028751373 0.9294065646827221 0.9768582738535656 0.8898283839225769 0.9843861006690204 0.9145888388156891 0.9696917338296771 0.977649986743927 0.0024834871292114258 0.004496872425079346 0.005650879389385038 0.15458555015871359 0.0001260051264923725 0.9253276586532593 0.8995554447174072
411      0.7640090733766556 0.7817123785614968 0.959007516503334 0.9070535003026919 0.06041678379882465 0.07161907851696014 0.9065517723560333 0.9530583475606562 0.8776919841766357 0.951597041836763 0.8776919841766357 0.9723026901483536 0.9482836276292801 0.02905482053756714 0.005725562572479248 0.001869482038493079 0.03109989688093669 0.00024691931454514895 0.9412343502044678 0.8950080275535583
412      0.7778102060159048 0.809947873155276 0.9627690464258194 0.9118480904841088 0.06092515672956189 0.084769606590271 0.9664653042952219 0.9919882490116096 0.934849888086319 0.9935993528298095 0.934849888086319 0.9976879904667537 0.9576235562562943 0.011292695999145508 0.08695316314697266 0.0018638151334707202 0.02109067268905746 0.00010069936662579065 0.9673171242078146 0.9609694480895996
413      0.786622254177928 0.8019517899180453 0.9530275464057922 0.9003403994634196 0.020549443635073605 0.04079626500606537 0.8897080793976784 0.9521744859278229 0.8607775568962097 0.9491439064627629 0.849913626909256 0.9587169084697962 0.9598912447690964 0.020368635654449463 0.007100939750671387 0.0007914413927125548 0.05784409194202235 2.8452414669228128e-05 0.8439307063817978 0.640467643737793
414      0.7346782945096493 0.7611989658325911 0.9560025334358215 0.9001680073221173 0.045964063916887565 0.06393013894557953 0.8954896479845047 0.9565153657552607 0.8373089730739594 0.9713206267968779 0.8442443013191223 0.9475484751164913 0.9780180752277374 0.4427468776702881 0.1001177430152893 0.001128511529080987 0.04555706955476699 3.600919688285882e-05 0.8871895968914032 0.6800429821014404
415      0.8711069226264954 0.8673839151859284 0.9790556579828262 0.9247151215871176 0.02931928890092028 0.034774333238601685 0.9334729671478271 0.9694557649867086 0.9078120589256287 0.9664039779045641 0.9078120589256287 0.9825818836688995 0.9846143275499344 0.0008116364479064941 0.0009549260139465332 0.0008752829079505 0.08786368593343893 1.9830980128080152e-05 0.8333904802799225 0.3870752155780792
416      0.7605515072743098 0.7811085407932599 0.9542758762836456 0.8953420181359564 0.014646843075752258 0.03133995831012726 0.8466155330340067 0.944635642094326 0.7810534834861755 0.8593139558355187 0.6672351062297821 0.984055492139998 0.9566259384155273 0.00421220064163208 0.0018543004989624023 0.000860657950767889 0.13017704841417194 2.4474357138851268e-05 0.9061744411786398 0.7951975464820862
417      0.8525736289364951 0.8574255743197032 0.9611208736896515 0.9277353266564509 0.04732966423034668 0.03140449523925781 0.9113316791398185 0.9477070966476635 0.8105203807353973 0.942561189160342 0.8555374443531036 0.9954852563994271 0.9855792373418808 0.003770768642425537 0.004524171352386475 0.004639125705240346 0.09843196755479704 0.00021420604933699704 0.9280787706375122 0.7080957889556885
418      0.8024134337902069 0.8434057931105297 0.9718420058488846 0.9173409540157813 0.040617413426700444 0.03680834174156189 0.9657104710737864 0.9945907649874925 0.937285840511322 0.9921009618794621 0.9420794248580933 0.9844340682029724 0.9844093471765518 0.03794819116592407 0.08122378587722778 0.0013852950643551587 0.055691870462824686 7.014873608768552e-05 0.9203033447265625 0.8184465169906616
419      0.8196510314941406 0.840368316322565 0.9730044156312943 0.9145037458223455 0.015269272857242111 0.08425162732601166 0.9003482699394226 0.9655659687778755 0.7920300364494324 0.9916063164679692 0.9178308248519897 0.9992491741975149 0.9867182970046997 0.002953469753265381 0.002029716968536377 0.0005679273707397514 0.02589918056673373 2.8452387534903956e-05 0.8697802186012268 0.640467643737793
420      0.8208563067018986 0.8398499408115943 0.9650031179189682 0.9093439746162165 0.04675226920359843 0.04585990309715271 0.960152268409729 0.9888747908046227 0.9231374263763428 0.9917106030439271 0.9456174373626709 0.9926804229617119 0.9918173551559448 0.02136826515197754 0.05111128091812134 0.002909043715716839 0.05025548250242094 0.0001666447934548448 0.8908842504024506 0.6755554676055908
421      0.8174895972013474 0.846795421342055 0.9527350068092346 0.9048153227782464 0.022387982710548093 0.02924191951751709 0.953395676612854 0.98854999052603 0.9067042171955109 0.984211881452711 0.9067042171955109 0.9843883618712425 0.9792070835828781 0.002579808235168457 0.0005235075950622559 0.0018538050950099878 0.05528237686615224 9.227580648863456e-05 0.8718366146087646 0.7898683547973633
422      0.7078984156250954 0.7107888888567686 0.9387608021497726 0.903933077795165 0.02027402352541685 0.02392643690109253 0.8390675286451975 0.9312672028872342 0.800907701253891 0.9413738415065245 0.7974718511104584 0.9656483435205051 0.9114017635583878 0.2510474920272827 0.027779996395111084 0.005828598092242132 0.14082458447334706 0.0002800525177139654 0.9466233452161154 0.860662579536438
423      0.809316223859787 0.8058935408790906 0.9570923894643784 0.9146804556250572 0.0520255146548152 0.036867767572402954 0.946506017446518 0.9744863572210534 0.9262064397335052 0.9714107743018809 0.8334442675113678 0.9892311836991992 0.9776842147111893 0.01017141342163086 0.0020839571952819824 0.002369978636579137 0.06679355905503619 0.00011307485579747425 0.9442790389060974 0.9323392510414124
424      0.8195722341537476 0.8080315075814724 0.9359564632177353 0.9086807813808209 0.031729782169515386 0.04285751283168793 0.9453753709793091 0.9742045767410943 0.8819417357444763 0.9847856156373833 0.8819417357444763 0.9788550019264222 0.9628572463989258 0.09494656324386597 0.029098987579345703 0.0005331411202223662 0.12443939697605985 1.4009197093464383e-05 0.8653405785560608 0.41155993938446045
