ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
320      0.7442318648099899 0.7138383881726735 0.8722294270992279 0.9220127000340393 0.06573623560723807 0.12922459095716476 0.7971475541591644 0.9357404714328235 0.7290851473808289 0.9406757346094923 0.7911477386951447 0.9870060216635466 0.9341766387224197 0.0768938660621643 0.9960906463675201 0.008507185293524478 0.04410639509186347 0.0014075010859265146 0.9171728610992431 0.6638129949569702
321      0.7440736033022404 0.7097341745409746 0.8531750366091728 0.9271858475626783 0.06725471786090309 0.07437856495380402 0.8166483119130135 0.9381296768210481 0.7149030864238739 0.9445606445806334 0.8645261228084564 0.9155551778773466 0.9318260848522186 0.38500601053237915 0.9925924628041685 0.01360946371156517 0.06757511623785514 0.0014075024282247906 0.9117443114519119 0.663812518119812
322      0.7423387368520101 0.678013926048374 0.8301353082060814 0.928604872851837 0.08222157597541813 0.12137268483638763 0.8721882005532583 0.9255076658012054 0.7477538883686066 0.8798740601946671 0.7048782110214233 0.9178253790984551 0.974550187587738 0.9825434368103743 0.9979169867001474 0.007163657019269016 0.02585527145253451 0.002960961280907656 0.8332852721214294 0.5119282603263855
323      0.747226981818676 0.7207203461408196 0.8370739594101906 0.9329279597576071 0.04926895569352541 0.07402209937572479 0.8580991446971893 0.9434168050017142 0.7394574284553528 0.9391880638623764 0.7325754910707474 0.9592351838946342 0.9285545349121094 0.002217710018157959 0.9874293524771929 0.015546185338866715 0.040426873229767825 0.010415638231510396 0.9813314914703369 0.9497615098953247
324      0.7768379598855972 0.7163792968609592 0.8746534436941147 0.9380691560859583 0.0552158519625664 0.09753407537937164 0.7394473055998484 0.9351287792601717 0.7067109048366547 0.8405094756830085 0.6300666332244873 0.9128980804234743 0.9004237651824951 0.9894499136134982 0.9965791234280914 0.02064242387508211 0.04172228401989862 0.012731232507111622 0.9857244690259298 0.9706206321716309
325      0.8037277460098267 0.7256473765572471 0.9343909472227097 0.9338763567962145 0.057037011269600146 0.10593217611312866 0.809385339419047 0.9578979765063451 0.8059126734733582 0.8699633983793511 0.6934338212013245 0.882984533905983 0.9494854062795639 0.12291300296783447 0.9976189986336976 0.01543739696854527 0.05530393093220954 0.005744052861947841 0.9130701820055643 0.8483280539512634
326      0.7737117633223534 0.7244392464335045 0.8731768801808357 0.9265289241147618 0.04876407874482014 0.05294431746006012 0.8081018388271332 0.9390007718761311 0.7442452907562256 0.9333240329073891 0.7484081536531448 0.9190900325775146 0.9027912765741348 0.11871308088302612 0.9986169541953132 0.013250949606132038 0.08208722970133477 0.0014075024282247906 0.9270745873451233 0.663812518119812
327      0.8087500184774399 0.7419917727035753 0.8846682906150818 0.9350291075199608 0.06186297893524173 0.0800180733203888 0.8592418655753136 0.9613763909075868 0.8090270459651947 0.8855944940967794 0.73028464615345 0.953903300066789 0.967396467924118 0.38913673162460327 0.7663464099168777 0.015079376766015947 0.04441626399317498 0.007882658512142149 0.9702227711677551 0.937660813331604
328      0.7941102671126524 0.7311153069543146 0.8939619064331055 0.9327960277017016 0.06775652674528265 0.09085963666439056 0.8362265179554621 0.937248976076396 0.7960807085037231 0.9369714931527886 0.8329643905162811 0.9525276230027279 0.9204315543174744 0.0008049607276916504 0.08249962329864502 0.013982169847119816 0.07404717754402465 0.0014075024282247906 0.879627118508021 0.663812518119812
329      0.8477977216243744 0.7727177907712758 0.8798926323652267 0.9381709105248074 0.060190940095532275 0.04236079752445221 0.7173644453287125 0.9466478705745507 0.5979211032390594 0.8114852539393155 0.565214715898037 0.8687905669212341 0.8580195382237434 0.7146992981433868 0.9987089460482821 0.01793654512079727 0.06418014878399313 0.007641475384457014 0.9578438997268677 0.8154825568199158
330      0.702372071146965 0.6761988398618997 0.9133710712194443 0.9221528709177079 0.05526167154312134 0.06891833245754242 0.78690564930439 0.913200259342922 0.6322861760854721 0.9445721942538512 0.870819091796875 0.8884258920947711 0.8269667103886604 0.005531430244445801 0.9951171563006938 0.011726072477307859 0.05715908013324163 0.0014075024282247906 0.9158645510673523 0.663812518119812
331      0.789101724823316 0.731150963731731 0.9253753870725632 0.9491552573132824 0.06371081471443174 0.12960654497146606 0.7707219819227854 0.902186049888507 0.7500657439231873 0.8916331933508195 0.7500657439231873 0.936169712493817 0.9107494354248047 0.29008984565734863 0.9935866063460708 0.023899471493522267 0.06155892110101063 0.0036109098248811684 0.7358375241359075 0.22185523808002472
332      0.7427980720996856 0.69581024129875 0.8973561823368073 0.9319905492252317 0.05999421576658881 0.10775621235370636 0.8343511402606965 0.9448204778399467 0.7614344358444214 0.8938818690818134 0.7415003031492233 0.9277929190546275 0.9503072798252106 0.011807620525360107 0.24618780612945557 0.017979096471056576 0.07842980170636667 0.006234060967739228 0.9732306957244873 0.8948015570640564
333      0.7700059283524752 0.7295328745618462 0.9115768224000931 0.9430517187877877 0.06816461788756512 0.1617540866136551 0.763414029031992 0.9069943596734404 0.6521771550178528 0.9358884993553316 0.6434780061244965 0.9460893577585617 0.9143576622009277 0.9876449760049582 0.9989252033410594 0.010515290285458856 0.048461509878082704 0.0014075010859265146 0.9093914479017258 0.6638129949569702
334      0.740501819178462 0.7012530031275344 0.9014505743980408 0.9302913277865724 0.04880189418792724 0.04028749465942383 0.7067412734031677 0.9006185955049588 0.6524917036294937 0.829082041036254 0.5986531227827072 0.9207153245806694 0.9301837384700775 0.010469555854797363 0.9010914191603661 0.010285151144667314 0.07284177983796607 0.004771426607888783 0.9872551560401917 0.9582329392433167
335      0.8376911759376526 0.7684054694392465 0.8920905292034149 0.944854434473174 0.0586701347714379 0.09105205535888672 0.7714430928230286 0.9392272317606158 0.7476732134819031 0.841946919685397 0.6354706734418869 0.8382104977965354 0.8664207234978676 0.027366936206817627 0.9966229412239045 0.020728562700982046 0.0544421614928042 0.007628569239527563 0.979632294178009 0.928494393825531
336      0.7613425217568874 0.7122872989455407 0.8345035836100578 0.9409848378639515 0.04936734647364227 0.06413978338241577 0.8380849212408066 0.9202117983635862 0.7798698842525482 0.9120329452220957 0.7971151769161224 0.9591055102646351 0.9617227911949158 0.03755134344100952 0.9951566560193896 0.01971011778858399 0.09101708784042958 0.008910178290639332 0.9786079625288645 0.9116244912147522
337      0.7151430969436964 0.6862357410969157 0.8448980152606964 0.9346905357732966 0.05579738673709689 0.09476214647293091 0.7936086555322012 0.9095266951678225 0.6936212182044983 0.897043127041286 0.7010986357927322 0.9914717713991801 0.9402145445346832 0.835572212934494 0.9965051000472158 0.026309660623676383 0.07965304024944886 0.015371025016301634 0.9764912823836008 0.9359567761421204
338      0.7345193289220333 0.6912540420144797 0.8693225383758545 0.9387882539146656 0.06552064289217407 0.11393027007579803 0.8503971323370934 0.9502388602030356 0.8104003667831421 0.8442802995101468 0.6115247011184692 0.9044659224649271 0.9603806436061859 0.32862919569015503 0.9837508089840412 0.005142131113883113 0.03963492876825297 0.0014075010859265146 0.9017208069562912 0.6638129949569702
339      0.7813636977225542 0.7395085983102521 0.90948686003685 0.9457804421201731 0.055939085284868906 0.053914785385131836 0.7689965702593327 0.9498945752862473 0.6701637208461761 0.9225409258623909 0.5525056011974812 0.9674101639539003 0.9129922837018967 0.46012526750564575 0.9964120930526406 0.029157657001564405 0.062186997263743084 0.01098920505721676 0.969970166683197 0.9036923050880432
340      0.7567078117281199 0.725127659700811 0.8749827221035957 0.9435208624372116 0.05220160201976176 0.13283517956733704 0.7824986912310123 0.9409715216422732 0.722884401679039 0.8807050308351967 0.6220430433750153 0.9155637416988611 0.8842878639698029 0.1004781723022461 0.977970790117979 0.00696166619046562 0.031180072401923286 0.0014074990724815006 0.8864756375551224 0.6638116836547852
341      0.8081296421587467 0.741445592318972 0.8271909952163696 0.9458040424956465 0.05757729246698573 0.05327694118022919 0.8875429108738899 0.9456257127740533 0.8018671870231628 0.9403388693726291 0.8623991906642914 0.9784071139991284 0.9754197597503662 0.013888359069824219 0.998879853868857 0.012899016055067884 0.0568454552711975 0.0014075024282247906 0.9010068029165268 0.663812518119812
342      0.7803610563278198 0.7327753067016601 0.9027536511421204 0.9232101028687075 0.0796046765411601 0.0979485809803009 0.8220612208048502 0.9432291802529775 0.7703153192996979 0.8902150471419608 0.740135058760643 0.8506807635227839 0.9476587027311325 0.9684329628944397 0.9923988981172442 0.04291989956218382 0.11535142747798864 0.022076518060912965 0.9458291530609131 0.8653194904327393
343      0.7192588016390801 0.6892396171710321 0.8750688284635544 0.9186312882500944 0.06693087842153467 0.08719204366207123 0.7879577726125717 0.9218299275063759 0.6973180621862411 0.9210369942225718 0.7194689512252808 0.9256370909512043 0.9333822131156921 0.9874841207638383 0.9947423855774105 0.023057182828631274 0.06884019638211143 0.015127669114540356 0.9865837335586548 0.9580484628677368
344      0.78366789072752 0.7420228628441692 0.8700746446847916 0.9276196127684098 0.06183771509677172 0.03869272768497467 0.8701062738895416 0.9717498032404306 0.8332508206367493 0.9247129353107288 0.8230399191379547 0.8741991584499678 0.9248133599758148 0.11303263902664185 0.9925735015422106 0.02464901884398003 0.09670161887803067 0.011398498057076826 0.9915784001350403 0.9875161647796631
345      0.7191472664475441 0.687543724211199 0.8599066287279129 0.9159441323972296 0.060821125904719 0.09374794363975525 0.7953751176595688 0.90770835015506 0.6967102587223053 0.9315363895884188 0.7259690910577774 0.9481129532059034 0.9274324029684067 0.2837182283401489 0.882168784737587 0.010340999662911686 0.048638807936961785 0.0014075024282247906 0.8935723304748535 0.663812518119812
346      0.7745188710590204 0.7586830274334976 0.924673542380333 0.9467965352518782 0.04055192924681161 0.08653122186660767 0.7654385368029276 0.9200445246355962 0.6865698993206024 0.9644508646728127 0.8168419003486633 0.9192289585868517 0.9124184548854828 0.9911216236650944 0.06640070676803589 0.033326749079644676 0.10794259101072325 0.01587729494845914 0.983981708685557 0.9366322755813599
347      0.7162731494754553 0.7159125556548436 0.8562779575586319 0.929109401166439 0.06331171553868509 0.09055155515670776 0.7361923027783632 0.8656201096692965 0.6178023740649223 0.9033807504353453 0.7690824270248413 0.9991160575300455 0.884132593870163 0.3435901999473572 0.47929680347442627 0.029856467294892206 0.06844124609339532 0.017492228659161706 0.9054776430130005 0.6645736694335938
348      0.7278256937861443 0.710819360134857 0.9059969186782837 0.9299113492375797 0.06182732105255129 0.10027927160263062 0.8041469492018223 0.9158492065791326 0.6856198459863663 0.9755963900234916 0.8355259001255035 0.9953786097466946 0.9511947184801102 0.8596378266811371 0.9967510688584298 0.023548885543108435 0.05570291883514009 0.01652561361439211 0.9789974093437195 0.9580483436584473
349      0.8191425700982412 0.7439146044225187 0.8719758316874504 0.9360398728291965 0.05394602042657359 0.08830033242702484 0.7611040721337 0.9269118428485945 0.6787634938955307 0.8527552555314779 0.646332859992981 0.8628316732744375 0.9077636748552322 0.9362517967820168 0.9521081857383251 0.028670754158684402 0.07320090526569811 0.023292063447356525 0.959932823975881 0.8945274949073792
350      0.7521586120128632 0.7100415602005248 0.8609121292829514 0.9299117217559626 0.06363338056732626 0.13389424979686737 0.7455204725265503 0.9036857004247913 0.6574345231056213 0.8804517685013148 0.712857112288475 0.9174813590943813 0.9127557575702667 0.07361888885498047 0.9984413016354665 0.015348456079611834 0.05473254343365109 0.0056914955094487275 0.986518144607544 0.962643027305603
351      0.7993036061525345 0.764792322727113 0.8698065429925919 0.9334319731063931 0.049918582042058346 0.022262543439865112 0.8777183592319489 0.9457790978650085 0.7948948442935944 0.9131356460579205 0.7873102426528931 0.8657915939887365 0.9470744729042053 0.005505263805389404 0.9960433416999876 0.012343114139770229 0.06639461215358472 0.0025305137746142836 0.841331148147583 0.6902512311935425
352      0.7396342568099499 0.7024708785057227 0.8599182590842247 0.9256362431723139 0.06051401545604074 0.08289580047130585 0.7518918663263321 0.9225975336201362 0.7084667682647705 0.8897406282002809 0.7101243734359741 0.976121419419845 0.9147957414388657 0.9881402077153325 0.9891446121037006 0.021482805759646336 0.07356900993471384 0.014471297505051025 0.9924097210168839 0.9899721145629883
353      0.6748947302500407 0.6521773213117733 0.842224545776844 0.9318640617763295 0.07374267891431463 0.12545999884605408 0.8093688189983368 0.9052614448645073 0.6820365190505981 0.8854651202258154 0.60329320281744 0.9669881506512562 0.9023223668336868 0.024684011936187744 0.9961190959438682 0.010815155914676374 0.05457620218661005 0.0014075017570754924 0.8836046854654948 0.6638129949569702
354      0.6975535253683726 0.6714798802879791 0.8464918211102486 0.9328497203191122 0.05631215572357173 0.08772328495979309 0.7101199130217234 0.8986987317938311 0.6835816651582718 0.8996479248407996 0.6835816651582718 0.9553811947504679 0.8632612526416779 0.009034276008605957 0.9982332756044343 0.023593107803947803 0.08257070418412833 0.0036109098248811684 0.7357759128014246 0.22185523808002472
355      0.7295924052596092 0.6865572060924023 0.8994610458612442 0.9318497723766735 0.10599653124809261 0.24570924881845713 0.7962078154087067 0.9042053413217639 0.7500657439231873 0.9049330343772573 0.7500657439231873 0.9620049893856049 0.9246769994497299 0.13383519649505615 0.9974984999280423 0.012697263361214286 0.018853500116485684 0.003610902937623819 0.56623924523592 0.22185488045215607
356      0.7335042238235474 0.7149834201928783 0.8862028121948242 0.931972390311396 0.06200406452020013 0.07116454839706421 0.7664580196142197 0.9144002048779512 0.6664157062768936 0.9353583892514199 0.7314681559801102 0.9940428972244262 0.9038412421941757 0.9156643003225327 0.9969789821188897 0.022192075462351763 0.055833181051920276 0.013144707303559789 0.9845064759254456 0.9552175998687744
357      0.7319758534431458 0.6695618008321617 0.817973718047142 0.9107590043960616 0.08009324520826344 0.09503309428691864 0.7492021359503269 0.8959838467274164 0.6410141140222549 0.8769403423307427 0.7014548778533936 0.9185131440560023 0.9283417910337448 0.026846230030059814 0.011104583740234375 0.011140019534253271 0.04468969066655891 0.0032801010217732613 0.9517458975315094 0.8996649384498596
358      0.7328067235648632 0.6887973348784726 0.8960011452436447 0.9341595453651328 0.053214769562085484 0.036440178751945496 0.8231011405587196 0.9457579479344589 0.7956815361976624 0.923301104542368 0.7299422323703766 0.9589676074683666 0.9039272964000702 0.1379185914993286 0.9985996321775019 0.011400003365343034 0.06428166421791578 0.0014075024282247906 0.911333903670311 0.663812518119812
359      0.7775119751691818 0.7364132642745971 0.8926890939474106 0.9404838677556788 0.05743734930690969 0.07926405966281891 0.8096318930387497 0.9565495589257793 0.7442803829908371 0.9512766964173434 0.784575343132019 0.9478272785743078 0.9302419871091843 0.25449496507644653 0.9799749031662941 0.022176047444649467 0.06969513495136188 0.008921725246519876 0.9409984827041626 0.7508359551429749
360      0.7659796662628651 0.7237300448818133 0.8807124942541122 0.9319182288708147 0.06319621205329895 0.07520893216133118 0.7952784709632397 0.9241383612009471 0.730425551533699 0.8562812078494572 0.6513354033231735 0.9330186061561108 0.9407184273004532 0.12202292680740356 0.9967047623358667 0.0161896209562034 0.043953404009094886 0.007959225248112177 0.981217697262764 0.9650164246559143
361      0.8063962587288448 0.7526852792830436 0.9173672944307327 0.9365839934940879 0.054965020329863945 0.06927190721035004 0.7602790870836803 0.9276317872532616 0.6503131985664368 0.8877950117006388 0.7044811844825745 0.9227085408000719 0.9011347740888596 0.2577027678489685 0.009961843490600586 0.011808921530617923 0.0671703481590337 0.003576053965323704 0.9814432859420776 0.9510148167610168
362      0.7168888568878173 0.6817949364098221 0.8782312273979187 0.9188793920776219 0.07575475176175439 0.0562087744474411 0.7037056282162666 0.8941058438434355 0.6040485724806786 0.9077595025537009 0.7021004855632782 0.9381090730428696 0.8672690019011497 0.9005000963807106 0.9974202157463878 0.01974474641761567 0.07027635161675432 0.00967773364976524 0.9828140497207641 0.96882164478302
363      0.732621967792511 0.6910235610498925 0.8972197324037552 0.9280110289130294 0.057276250173648235 0.06287111341953278 0.7944506977995237 0.9108069285649021 0.6700480729341507 0.900274017085755 0.6700480729341507 0.9521041102707386 0.8814766705036163 0.7389757335186005 0.025463581085205078 0.009740038708298981 0.05922614632104856 0.0014075024282247906 0.9266699949900309 0.663812518119812
364      0.7876745872199535 0.7562406352907419 0.9067327678203583 0.9358050228767497 0.05662887736603062 0.11154285073280334 0.795393954962492 0.9233171857564773 0.7327939420938492 0.8814378606239192 0.7317443341016769 0.8982832189649343 0.8996063023805618 0.991688228212297 0.9964634671341628 0.024062336319817683 0.06750889959873813 0.0036109098248811684 0.7996322214603424 0.2218552827835083
365      0.8318811779220899 0.7907155066976945 0.9240811318159103 0.9411900888236475 0.060648663590351704 0.09193088114261627 0.7136215592424074 0.9189768244066046 0.6532105505466461 0.8810046851126776 0.6559484899044037 0.8326982761422793 0.8724962174892426 0.9925827481783926 0.9702615328133106 0.01824860275539972 0.07480825181677146 0.0036109098248811684 0.8647365868091583 0.2218552827835083
366      0.7484105279048284 0.7059918143848578 0.8660786151885986 0.9339793606925366 0.06192166300920343 0.11711050570011139 0.8216610550880432 0.9233171857564773 0.7892062366008759 0.8814378606239192 0.7317443341016769 0.8851322724173466 0.9299068748950958 0.9925827481783926 0.9968977984972298 0.017521660301648263 0.04884199413374365 0.0036109098248811684 0.7365832875172297 0.22185508906841278
367      0.739622508486112 0.694331406938533 0.8768563270568848 0.923354087131364 0.08935424089431765 0.11609885096549988 0.754759356379509 0.9233171857564773 0.7358734160661697 0.8814378606239192 0.7317443341016769 0.9086036458611488 0.8747105151414871 0.9925827542319894 0.9903482375666499 0.011780476086943145 0.040186531176536866 0.003610902937623819 0.7363093197345734 0.22185483574867249
368      0.7827811613678932 0.7518625263124704 0.8954860866069794 0.934246774897518 0.07287619709968562 0.09140384197235107 0.8019541427493095 0.904368315656022 0.7282185554504395 0.8814378606239192 0.7317443341016769 0.9285467024892569 0.9236560612916946 0.7735170125961304 0.9397711642086506 0.019994389360161968 0.061435539719900165 0.003610908103065599 0.80080945789814 0.2218552827835083
369      0.8195121586322784 0.7577029607362218 0.8719460144639015 0.940744804739952 0.06731674455581826 0.06116718053817749 0.7538175284862518 0.9369597706317343 0.7242986261844635 0.8507569459886618 0.6451686173677444 0.8629500474780798 0.8584213778376579 0.9147005304694176 0.997643050737679 0.021201555339317002 0.05161432041219971 0.02012549383420346 0.983247975508372 0.9628864526748657
370      0.7626500924428304 0.733951251125998 0.8955279737710953 0.93289151950316 0.07130427658557892 0.10805904865264893 0.7890812555948893 0.923317170051118 0.7813958823680878 0.8876795123226264 0.7317443937063217 0.9452482002476851 0.939375638961792 0.8698462694883347 0.9939472037367523 0.010101399450736242 0.026686616552385408 0.003610902937623819 0.7370446821053823 0.22185483574867249
371      0.7397507031758627 0.6791816521694677 0.867472305893898 0.9259337479869525 0.06776931689631549 0.06860929727554321 0.7979639867941538 0.918976829495354 0.7658001482486725 0.8881817865280747 0.6873768121004105 0.9385747847457726 0.9150387048721313 0.9628604240715504 0.9976592911407351 0.017536122287006625 0.06199230407590874 0.003610902937623819 0.7365465263525645 0.22185483574867249
372      0.7586270198225975 0.7068248137223477 0.8350792899727821 0.9296995788812638 0.06866088509559631 0.08509403467178345 0.8253341615200043 0.918976829495354 0.7734638750553131 0.8881817865280747 0.7323279231786728 0.9148298781365156 0.9314512461423874 0.520149439573288 0.9971070920582861 0.014653844866558897 0.05328626397398479 0.003610908103065599 0.7995436452329159 0.22185508906841278
373      0.8039333745837212 0.7469019549993836 0.858462817966938 0.9316962747012868 0.07249192893505096 0.11555592715740204 0.7314304932951927 0.9358818916542786 0.6861941665410995 0.8710939876881942 0.6935207545757294 0.8704612143337727 0.9067767262458801 0.030325651168823242 0.998287146911025 0.017624428627302697 0.04723994241015693 0.011838159415364327 0.8982586711645126 0.6116394996643066
374      0.7246808757384618 0.6924147015678235 0.8567501306533813 0.9317042482671914 0.07541467198010143 0.09828492999076843 0.7304077247778574 0.9064544650119823 0.586523100733757 0.9188039880972227 0.7123684287071228 0.9807698174069325 0.8916664719581604 0.7161821722984314 0.9881009198725224 0.006614686339756613 0.030483155225814098 0.0014074990724815006 0.8819881876309713 0.6638116836547852
375      0.7771746690074602 0.7087400820150617 0.8763130754232407 0.9348421052530191 0.08325590689977014 0.1160254031419754 0.8666513760884603 0.9478163410988618 0.838573157787323 0.9202146364249166 0.7192960828542709 0.9222016965349515 0.9035869240760803 0.9847162999212742 0.9958021179772913 0.011914521368445737 0.062104394237638784 0.0014075010859265146 0.8839499950408936 0.6638129949569702
376      0.784489880502224 0.7253599870949984 0.8957686722278595 0.9308785238600039 0.06613080739974975 0.09126228094100952 0.7683511704206467 0.9385981385634636 0.7244308888912201 0.8838833497611767 0.6333286911249161 0.8790587777892748 0.9034886807203293 0.16091132164001465 0.9918837221339345 0.01126177428599879 0.06528645013009167 0.0014075010859265146 0.9249666929244995 0.663812518119812
377      0.7354245018213987 0.6993948073145382 0.91615429520607 0.9343562431852607 0.05952810049057011 0.0890921950340271 0.7185253612697124 0.8998811354859817 0.6911229640245438 0.8924941757597242 0.7006360590457916 0.9521294006456932 0.8836433738470078 0.01174837350845337 0.9905080916360021 0.0067938082505929545 0.03998178656276941 0.003610908103065599 0.769431184977293 0.22185508906841278
378      0.7702996581792831 0.6802197492714706 0.8788234144449234 0.9071764100728363 0.11269337364605492 0.14634045958518982 0.8340260237455368 0.9416863592118307 0.815375030040741 0.8778248261630053 0.7139528095722198 0.9566237752636274 0.9339886456727982 0.9940943638794124 0.9830441027879715 0.06553857167670984 0.1421819488357945 0.02130996744812644 0.903826892375946 0.8273842930793762
379      0.7403353340923786 0.7005081781737355 0.8853687942028046 0.9296190178599851 0.07281757295131686 0.11379152536392212 0.7653614729642868 0.869715092051977 0.6449488997459412 0.8739837072151793 0.7065310180187225 0.9223756231367588 0.9177244305610657 0.022018492221832275 0.008960068225860596 0.012609833370196898 0.030632384646872693 0.010796003765099984 0.9439780712127686 0.8359606862068176
380      0.7936127945780754 0.7440664935801456 0.9192538112401962 0.9431097908704369 0.05550212363402052 0.07162937521934509 0.8205731868743896 0.9155600534588362 0.7742713689804077 0.895712730519312 0.6817527562379837 0.9157743699848652 0.9408438950777054 0.9862668421119452 0.817042738199234 0.020509440847542675 0.08629027003522415 0.0036109098248811684 0.8206183910369873 0.2218552827835083
381      0.8182898387312889 0.7621238938630073 0.9225176274776459 0.9395447236698443 0.06245117448270321 0.06052836775779724 0.8020544350147247 0.9478163410988618 0.7615860998630524 0.9420450996501408 0.8188264071941376 0.8754901848733425 0.8947622925043106 0.003304123878479004 0.9826001171022654 0.01441642875084293 0.07024785682056456 0.0014075024282247906 0.9241285920143127 0.663812518119812
382      0.7103893632690111 0.6681387403108809 0.8697943240404129 0.9339600739209619 0.058241220620962264 0.12336394190788269 0.8507561981678009 0.944415038872213 0.7910541594028473 0.9401520414528264 0.6812328398227692 0.9862285455067952 0.9295332133769989 0.017793893814086914 0.9955748599022627 0.011341399990297815 0.06058686963571421 0.0014075010859265146 0.8840911785761515 0.6638129949569702
383      0.744920440018177 0.6805495230286425 0.8402720242738724 0.9283626249572575 0.060456212307955726 0.07999458909034729 0.8458131775259972 0.9236680544542777 0.78237584233284 0.8881658195137467 0.7017123401165009 0.9680840983986855 0.945213720202446 0.968305516988039 0.49521636962890625 0.029054431373859265 0.07203344376190407 0.014831239941286363 0.9815705418586731 0.9489278793334961
384      0.6989776069919268 0.6648234059754758 0.80998719856143 0.9330301930124943 0.06143326282501216 0.062475115060806274 0.7491835653781891 0.9248914913667441 0.6997848749160767 0.8970106640305433 0.723792552947998 0.9813601051767668 0.8692695870995522 0.46010512113571167 0.9908589376136661 0.01112323312850826 0.03465083576161729 0.0050606149037862895 0.8725818792978922 0.8076614141464233
385      0.7495342507958412 0.7169871737311284 0.869978554546833 0.9303429752196136 0.05238514423370366 0.08994407951831818 0.7845698207616806 0.9090478845277958 0.6787353903055191 0.895712730519312 0.7317443937063217 0.9473985455930233 0.9167195111513138 0.004193663597106934 0.9972752078901976 0.017743161660060527 0.06474867878900409 0.0036109098248811684 0.8387440919876099 0.2218552827835083
386      0.7633751680453619 0.7100673499889671 0.8729366511106491 0.9306130066392867 0.06897090989000654 0.0977465808391571 0.7274405757586161 0.9123050230323864 0.6933604329824448 0.8437665908274428 0.634252205491066 0.9068761008481184 0.8935392200946808 0.9358013868331909 0.9971032235771418 0.02960725476492799 0.06707701557046486 0.01805528145396351 0.9067182143529257 0.7356277704238892
387      0.8313129305839538 0.7857559100777474 0.9363950937986374 0.9388215563841315 0.05111948888877338 0.05191388726234436 0.7532700091600418 0.9408715152164486 0.6946332454681396 0.8647331433655413 0.6571009904146194 0.9033258609473706 0.9074221253395081 0.9845526944845915 0.9946047808043659 0.030075315277378657 0.08566853543478702 0.017922805823025013 0.990361499786377 0.9792680740356445
388      0.7096470389515162 0.677106141850774 0.8910008817911148 0.917035348973302 0.06361610510132532 0.11051459610462189 0.7224946208298206 0.9001428721113258 0.5951945036649704 0.9382926607929964 0.679055467247963 0.9621227489163479 0.8627072274684906 0.8220963627099991 0.9922023578546941 0.031150499946453632 0.09101036103794619 0.012706245673444689 0.983709916472435 0.9580484628677368
389      0.7409811392426491 0.6928328231750231 0.8673622831702232 0.9064948380917541 0.06497199768605444 0.037264540791511536 0.8832881674170494 0.9478799387642693 0.8170153498649597 0.8858433833965889 0.6841907948255539 0.9319708213210106 0.9711203277111053 0.5578319430351257 0.9625910632312298 0.05363116849109881 0.14409194700581918 0.024216183748010642 0.9708104729652405 0.9158411622047424
390      0.7858762134398732 0.7498017242655278 0.9151857197284698 0.9269988497269565 0.06956068942180049 0.08909116685390472 0.7795834030423846 0.9392189861015523 0.6578416377305984 0.9405757709938314 0.8514080047607422 0.8727376024637904 0.928652212023735 0.6608654260635376 0.9720874410122633 0.008608187866733947 0.08048518337428498 0.0014075024282247906 0.9231613022940499 0.663812518119812
391      0.7406212240457535 0.7185653713092489 0.8969267010688782 0.9282306147946252 0.10534566640853882 0.23646675236523151 0.7859941720962524 0.9017389799152511 0.7500657439231873 0.9017393919872907 0.6415540277957916 0.9764549471437931 0.9178704023361206 0.9754256624728441 0.9854831015691161 0.01290956221839862 0.019245714406612727 0.003610902937623819 0.6068529337644577 0.22185483574867249
392      0.7869287103414535 0.7495356631829686 0.8761232942342758 0.9493094238668981 0.05366543477231811 0.07002213597297668 0.8605060338973999 0.9689778112844962 0.7739729583263397 0.9301519169254384 0.7574584782123566 0.9270927816629411 0.9566107541322708 0.13767695426940918 0.9940859540365636 0.02008681749306308 0.06742893687946264 0.014142198796147793 0.9897896885871887 0.9762206077575684
393      0.7144266162067652 0.6641541754394986 0.822313591837883 0.917949944223259 0.05777348660760451 0.048698753118515015 0.7664228342473507 0.9064329409330956 0.6939283013343811 0.9459841469550132 0.7597969770431519 0.9888782184571028 0.9019615650177002 0.8756111860275269 0.7986835390329361 0.015130638300179753 0.08561724327007442 0.0014075024282247906 0.9114522635936737 0.663812518119812
394      0.8099087458103895 0.7611693537564597 0.9103705286979675 0.9332726847058461 0.061846760603097795 0.08002331852912903 0.72639643214643 0.9411560799877201 0.5844602063298225 0.9475423326660544 0.7475361973047256 0.860938943301638 0.8996384292840958 0.4149612784385681 0.9989252033410594 0.010806305831572589 0.057407631061583315 0.0014075017570754924 0.9101511389017105 0.6638129949569702
395      0.7895813137292862 0.7527537096453749 0.8726703152060509 0.9405555635176855 0.06177455495143758 0.11333134770393372 0.7882249280810356 0.9418225969339318 0.7294165790081024 0.9060836701923263 0.6790737807750702 0.9885144867002964 0.9098395705223083 0.9028010815382004 0.04781597852706909 0.015297998460913544 0.05834880142666522 0.004124256482556979 0.9601538330316544 0.8904812932014465
