cosine_similarity,length_difference,length_prediction,more_comprehensive,faithfulness,informativeness_step,informativeness_chain,reasoning_alignment,repetition_step,semantic_coverage_step,missing_step,coherence_step_vs_step,perplexity_step,grammar_step,common_sense_error,redundancy,competency,model_name
0.5685005250879855,-82.86013400335008,85.11306532663316,0.16415410385259632,0.7350875512715563,0.9167641078613974,0.18035388807438132,0.4405152167283682,0.8623360229181859,0.007724232076154743,0.9394918354687687,0.9188830973362004,0.7204075283659512,0.9303838025164853,0.03855123935724607,0.013331006638996659,counseling skills and interventions,MentaLLaMA-chat-13B
0.6376606565255075,-55.59902597402598,98.78463203463204,0.14502164502164502,0.7382537147954198,0.9186106109124466,0.10487414110436512,0.4695414930493349,0.8749393440895912,0.008174764039637097,0.9395885461051156,0.9184313271534518,0.7177751825082225,0.9277156547228995,0.04536064516467155,0.015392464412725713,"intake, assessment, and diagnosis",MentaLLaMA-chat-13B
0.5745215682592584,-78.56776556776556,81.50274725274726,0.1282051282051282,0.7234978689578933,0.9175965949797347,0.18657660674648177,0.4346650780405467,0.8688496292838247,0.008105091922882232,0.9421842674083263,0.9200031320083736,0.720333603407971,0.9422703191268731,0.04030885583169733,0.014328788983701712,professional practice and ethics,MentaLLaMA-chat-13B
0.5999674988125898,-59.24212598425197,93.97736220472441,0.1889763779527559,0.7417121598451054,0.9194982808259402,0.17456507861176582,0.4975198697973424,0.8767918543010129,0.007616076953619834,0.9434338199485495,0.9206098978020452,0.7141513527392989,0.9354041668510127,0.041530457888009804,0.014328881171683827,treatment planning,MentaLLaMA-chat-13B
0.48506899862347735,-92.90217391304348,68.40217391304348,0.0,0.726067568998838,0.9094058073460568,0.2701627857923254,0.5381614551373312,0.856280002216606,0.007026702920381807,0.8921793488164743,0.9225646223796083,0.7129635435083638,0.9274383417613487,0.030674375144713165,0.011572255797425355,core counseling attributes,MentaLLaMA-chat-13B
0.6547784458313669,-66.54332298136646,93.79223602484473,0.2608695652173913,0.7150975791430197,0.685621191187761,0.8628250633739514,0.8170157652230249,0.20962087328586354,0.9510940119359251,0.6741181976147977,0.8628392286279444,0.01517156829151481,0.9514026954677766,0.8847209262888293,0.7430881252905689,Overall,med42-70b
0.6365967794630358,-75.35594639865997,92.61725293132328,0.2629815745393635,0.7126735270018394,0.6855358116880752,0.8564135082771182,0.814965859655155,0.21874177505490736,0.9503188356862408,0.6651937230704161,0.8738456833618186,0.014323113939211951,0.95208968211766,0.8816538420851346,0.7424436187717932,counseling skills and interventions,med42-70b
0.6989510420385296,-55.62012987012987,98.72240259740259,0.2554112554112554,0.7220603055621141,0.6910594214001444,0.8696731157576689,0.8277975213052553,0.17102867955451798,0.9503216379793195,0.6856164672722923,0.8242857580808207,0.01664554928131646,0.9493235884968614,0.886627805752028,0.7530052203330255,"intake, assessment, and diagnosis",med42-70b
0.6398438815122995,-66.63461538461539,93.43589743589743,0.2893772893772894,0.7027764358019566,0.6713986083167214,0.8588312858760002,0.8136989531107409,0.23296289788661423,0.9560412957081901,0.6754696507611561,0.853369441956935,0.01512380515150888,0.9538761154635922,0.8873400813533266,0.7379200183701166,professional practice and ethics,med42-70b
0.6406862247463931,-64.64960629921259,88.56988188976378,0.25196850393700787,0.7219313420581744,0.6918285529971152,0.870462257583721,0.8087454250370305,0.22534942724302717,0.9489691030675634,0.6729265081675129,0.9138589447777165,0.014800092339205376,0.9550557453639543,0.8860404646709861,0.7331955806300865,treatment planning,med42-70b
0.5878568820088453,-70.33695652173913,90.96739130434783,0.08695652173913043,0.7077428512005272,0.6777389690082763,0.8549811128202988,0.7851256421510725,0.3036457575533701,0.952004892632733,0.6713933321120946,0.8958339820889271,0.01210859100695684,0.9063000477742458,0.8796675756107031,0.7333785878575366,core counseling attributes,med42-70b
0.02598698558531676,-158.34736024844722,2.0,-1.0,0.5980068946153111,0.5666554851844495,0.7712149562467445,0.5589113780106447,1.0,0.89587642313533,0.500407641734621,0.9991921079345047,9.433509828167359e-06,0.7944335341453552,0.8074662454544255,0.5589113780106447,Overall,meditron-7b
0.029288218190528466,-165.97319932998326,2.0,-1.0,0.5979698776100548,0.5667952627552947,0.7708533003955917,0.5632434729268303,1.0,0.8945415932442597,0.5048944014907012,0.9991921079345047,9.433509828167359e-06,0.7944335341453552,0.8073662986253919,0.5632434729268303,counseling skills and interventions,meditron-7b
0.03859181052025453,-152.38365800865802,2.0,-1.0,0.595042581432116,0.564973082773595,0.7715523051706775,0.5568755473619028,1.0,0.8976968965689731,0.5008814994167843,0.9991921079345047,9.43350982816736e-06,0.7944335341453552,0.8073651019364444,0.5568755473619028,"intake, assessment, and diagnosis",meditron-7b
0.004183846428621926,-158.07051282051282,2.0,-1.0,0.5995658409437199,0.5676703910108062,0.7711479648309777,0.5542587283521127,1.0,0.8998482350199458,0.4926289708131756,0.9991921079345047,9.43350982816736e-06,0.7944335341453552,0.806888661570794,0.5542587283521127,professional practice and ethics,meditron-7b
0.018286280092915257,-151.21948818897638,2.0,-1.0,0.6019074273567031,0.56841221249167,0.7714550578948404,0.5568763103453428,1.0,0.8913704403718992,0.4966846369712212,0.9991921079345047,9.43350982816736e-06,0.7944335341453552,0.8084038363162792,0.5568763103453428,treatment planning,meditron-7b
0.029835669040355988,-159.30434782608697,2.0,-1.0,0.5974407215481219,0.5658455363624552,0.7720172444115514,0.563395218356796,1.0,0.8961818313531402,0.5067195368566267,0.9991921079345047,9.433509828167359e-06,0.7944335341453552,0.808151468811234,0.563395218356796,core counseling attributes,meditron-7b
0.3941799350056844,-114.73773291925465,45.60962732919255,0.09875776397515527,0.5465132123083823,0.5160403131353746,0.6421402771659311,0.5857949969166406,0.2430386277725515,0.7048643962199794,0.47751639245671973,0.6243041928671553,0.011149668188696222,0.6871677352700257,0.6454748047696842,0.5530669907483949,Overall,Llama-2-70b-hf
0.41269726027037257,-117.78894472361809,50.18425460636516,0.12227805695142378,0.5394250385370336,0.5109652386604631,0.6317276459146709,0.577128148748091,0.2548135526913532,0.6976061194946273,0.4680322592353005,0.6206114895346281,0.0102436414422276,0.6813402462975227,0.6383543064615161,0.5448659643112764,counseling skills and interventions,Llama-2-70b-hf
0.393705481103948,-109.49891774891775,44.88474025974026,0.08874458874458875,0.558308510284908,0.5264957172888889,0.6594632164770697,0.6167741761526901,0.24410204022610762,0.7227084385891616,0.4923310598480849,0.626343167387831,0.012730131214152708,0.6999467829711806,0.6627379575777839,0.5835591810916699,"intake, assessment, and diagnosis",Llama-2-70b-hf
0.3881437909779149,-115.98901098901099,44.08150183150183,0.09523809523809523,0.532122747766288,0.5007161872706948,0.624337498832071,0.5619250955251323,0.2040993206803397,0.6841532664840457,0.4695906568461033,0.6132639295418556,0.011152686807842635,0.6722220110679777,0.6264705615159769,0.5263672224740624,professional practice and ethics,Llama-2-70b-hf
0.36360886204789766,-114.2509842519685,38.968503937007874,0.07480314960629922,0.5618051474960799,0.5293217020500384,0.658255600201802,0.5784208388400593,0.24759231613376947,0.7163794688475126,0.48710441373574626,0.645406937799334,0.010575971531784027,0.6972924027720323,0.6555385251721898,0.5486957704076382,treatment planning,Llama-2-70b-hf
0.3252177023450318,-130.18478260869566,31.119565217391305,0.0,0.4948978447673483,0.4720005939975088,0.5921186239499113,0.5395894224028533,0.2950345360390518,0.6459298438983895,0.41409862636709993,0.5608948551487866,0.009355544266249887,0.6421979917132336,0.5903279090529674,0.5035558841798616,core counseling attributes,Llama-2-70b-hf
0.6620940627015387,-86.20590062111802,74.1414596273292,0.16211180124223604,0.715425511916706,0.6894896418775165,0.8636864699029959,0.8177712546694099,0.12243740291837947,0.9509887728666464,0.6900073348629951,0.9003840066715627,0.023407722126412664,0.9407290061360148,0.8899674434021652,0.7324783800647056,Overall,Llama-2-13b-chat-hf
0.6393154010409099,-95.46775544388609,72.50544388609715,0.1574539363484087,0.7129483772254968,0.6885890485788145,0.8543269614403571,0.8158452814539653,0.12341665190377797,0.9462980366027222,0.6819438677381762,0.913646656270759,0.021144777607642523,0.9366925008548954,0.8852101442479282,0.7330573557975891,counseling skills and interventions,Llama-2-13b-chat-hf
0.7033388379072263,-75.77435064935065,78.60930735930737,0.1471861471861472,0.715348411799473,0.6901481887073723,0.8685838662035505,0.8244277642380671,0.1063781881077997,0.9540596548422244,0.6956892508199011,0.8845072547223286,0.01977888445083548,0.9437228929165039,0.892940929449813,0.7367623826464662,"intake, assessment, and diagnosis",Llama-2-13b-chat-hf
0.6569591675042397,-91.35531135531136,68.71520146520146,0.15018315018315018,0.7056266583805589,0.6761005183498753,0.8633528585535485,0.8145334437408132,0.14768532641921125,0.9546551388898789,0.6899020547378167,0.8952928837567854,0.0258773214258024,0.9383422207208573,0.8895728527441187,0.7257901116652967,professional practice and ethics,Llama-2-13b-chat-hf
0.6561284872013929,-76.52460629921259,76.69488188976378,0.2204724409448819,0.7325191181763,0.7047353181600976,0.8771491091823074,0.8128709606813327,0.11853090390438345,0.9519012385148014,0.699243254288591,0.9060272974907201,0.03090317101058088,0.9474344925350061,0.8951935920384906,0.7292925678266902,treatment planning,Llama-2-13b-chat-hf
0.5571145393035334,-101.8913043478261,59.41304347826087,0.08695652173913043,0.7084772317926737,0.6887994762771078,0.8635743296016818,0.8280655083125054,0.16410243324935436,0.9571423368644821,0.6842833479629759,0.8697035885517203,0.043453389880244886,0.9393440801596297,0.9001214320760071,0.7478828164546386,core counseling attributes,Llama-2-13b-chat-hf
0.7556713081861598,-31.492701863354036,128.84285714285716,0.48509316770186334,0.6849427978577638,0.646953514338711,0.8312327225704139,0.8406416800622174,0.6441978249083359,0.9300408382689211,0.6211252886819674,0.9519058783876858,0.011868532202634332,0.9366111056980647,0.871189719791297,0.8148006485902375,Overall,Meta-Llama-3-70B-Instruct
0.745319747345731,-36.24706867671692,131.72613065326632,0.490787269681742,0.6755071820697319,0.6391778639048435,0.8219602910452327,0.844106530969924,0.6688178894632626,0.9224923419834054,0.6093964793982992,0.9618295605489992,0.011310303863433426,0.9369826313700415,0.8682680373538538,0.8206434913878166,counseling skills and interventions,Meta-Llama-3-70B-Instruct
0.764909052362593,-27.22835497835498,127.1141774891775,0.4523809523809524,0.6831690499139783,0.6464647303119084,0.8336740965739263,0.834439432857944,0.6250484077835298,0.937865674735247,0.6266666259150449,0.9361879830980029,0.012100682310378653,0.9202011562091617,0.8717828890019266,0.8064900788022972,"intake, assessment, and diagnosis",Meta-Llama-3-70B-Instruct
0.7652868694001502,-38.50091575091575,121.56959706959707,0.4908424908424908,0.6813693887179988,0.64020492479264,0.8287257866766782,0.8537381831240433,0.7026921725821692,0.9244081837472152,0.6142626055028041,0.9461741002241146,0.0118812976868368,0.9507915420191628,0.8674482485770701,0.8309349910707482,professional practice and ethics,Meta-Llama-3-70B-Instruct
0.7546527614509027,-20.262795275590552,132.95669291338584,0.5354330708661418,0.7140184093202355,0.672802223731212,0.8508772264036724,0.8293722531115367,0.5600609456264143,0.9394594105744573,0.6452116702507272,0.9629723574722362,0.012802441729092569,0.9476289112098052,0.8797949815426224,0.7986086820963565,treatment planning,Meta-Llama-3-70B-Instruct
0.7369716037874636,-40.108695652173914,121.19565217391305,0.391304347826087,0.6840603507584728,0.6501960064608523,0.835261953184786,0.8490027599422334,0.6475609492348589,0.9314979386432359,0.6265726351867551,0.9538761681102662,0.011304374397965852,0.964969986775894,0.8840652870344268,0.8220264969960503,core counseling attributes,Meta-Llama-3-70B-Instruct
0.7494145869190648,-4.385093167701863,155.96226708074533,0.47267080745341616,0.7232767804756719,0.699701557324917,0.8767199181390475,0.8456692281370567,0.1094394166742,0.9604521653116832,0.7217545502758382,0.8038988241086886,0.017883720116450518,0.9715049106577135,0.9108386846739613,0.7497508180223591,Overall,Llama3-OpenBioLLM-70B
0.7333230924616307,-9.866834170854272,158.10636515912898,0.47906197654941374,0.7241735624651633,0.7030509160640833,0.8718532444020013,0.8434531924240136,0.111421218010873,0.9599036099239155,0.7171830835181228,0.8047527817488508,0.01667764039713807,0.9734728043427392,0.9097432981421735,0.7425335357293262,counseling skills and interventions,Llama3-OpenBioLLM-70B
0.7707811562400876,-2.125,152.25865800865802,0.45021645021645024,0.7172513242734398,0.6934265529678278,0.8756774235718372,0.8535623753346665,0.11111704441008168,0.9627047530169776,0.7220502614605068,0.7799395655765142,0.019349185745165604,0.9627534761155937,0.9089115078096419,0.7609610987678009,"intake, assessment, and diagnosis",Llama3-OpenBioLLM-70B
0.7449097153031345,-14.590659340659341,145.4798534798535,0.4652014652014652,0.7175242725572623,0.6896874273390681,0.8764226130267858,0.8426810051007904,0.11297329715128998,0.9611069859199617,0.7223084517626686,0.844593869548013,0.01781874451911586,0.9750740445291125,0.9100749541881468,0.7479055866176064,professional practice and ethics,Llama3-OpenBioLLM-70B
0.7534639012860501,16.955708661417322,170.1751968503937,0.515748031496063,0.7391178051129572,0.714419514599821,0.8908328427676493,0.8401982340410539,0.09996075721046935,0.9564622236728542,0.7313733873302191,0.8106181371881898,0.01807187235821803,0.9784520590967648,0.917225696958955,0.7489034777771183,treatment planning,Llama3-OpenBioLLM-70B
0.753522717434427,-20.467391304347824,140.83695652173913,0.34782608695652173,0.7134733800983674,0.6937841864072922,0.8694989852931189,0.8447128533600425,0.0861965226738349,0.9667331804889261,0.7265265379910884,0.7405383948100043,0.018644424192980888,0.9769557096741417,0.917993621945826,0.7509587335845699,core counseling attributes,Llama3-OpenBioLLM-70B
